ID,channel,offset,exponent,error_mae,gof_rsquared,dataset
254,dataset12_14R,-3.231509540370042,0.5262960444181007,0.08362018966106077,0.7314343348257009,source HD-EEG
255,dataset12_14L,-3.1286362141664297,0.7223000598063394,0.07253867042955535,0.8827038247192117,source HD-EEG
256,dataset12_15R,-2.6557201933048047,0.487952260077752,0.09523014372415506,0.7537146595398644,source HD-EEG
257,dataset12_15L,-2.7663472677583614,0.4757224930323258,0.08492691365841963,0.8125179048420788,source HD-EEG
258,dataset12_16R,-3.504752846703536,0.696655664707512,0.08572932504093761,0.8643719666575848,source HD-EEG
259,dataset12_16L,-3.588524723145762,0.6609712242303313,0.0844492020993115,0.8388553621902615,source HD-EEG
260,dataset12_17R,-3.175780733468009,0.7365346367332825,0.08099584483452882,0.8841293547268708,source HD-EEG
261,dataset12_17L,-2.728316342719971,1.101653098373325,0.06024944867746494,0.9596968005099559,source HD-EEG
262,dataset12_18R,-2.85582323283924,0.9321233089782902,0.07838697967780665,0.9119955323027691,source HD-EEG
263,dataset12_18L,-2.439832832951999,1.1857319573350271,0.06285693766046953,0.9631864587585158,source HD-EEG
264,dataset12_19R,-2.5087302239712317,0.8940610449496202,0.0823735914982225,0.9090207916781602,source HD-EEG
265,dataset12_19L,-2.3321465353029316,0.9552813653599272,0.08826303647885127,0.9163014967814607,source HD-EEG
266,dataset12_20R,-3.0124197187064556,0.5719037220562223,0.08952220297750257,0.769857497381611,source HD-EEG
267,dataset12_20L,-3.4893844632030997,0.7686151099323499,0.05602023580798171,0.9155608119230829,source HD-EEG
268,dataset12_21R,-3.2621458130835803,0.657351427331043,0.09472867007544317,0.8129368108837063,source HD-EEG
269,dataset12_21L,-2.9342431596168677,0.8040268915130084,0.06544386312996485,0.9049567037428998,source HD-EEG
270,dataset12_22R,-2.7245928873072818,0.9884782431605084,0.09957282783196873,0.8829079145788014,source HD-EEG
271,dataset12_22L,-2.713396404259321,0.8019550632641821,0.06946443375516637,0.8774875005538615,source HD-EEG
272,dataset12_23R,-2.8537921962651764,0.5670934923065267,0.09856033559058376,0.7317870837915684,source HD-EEG
273,dataset12_23L,-2.7171721710820727,0.8011288204041858,0.07166161057442334,0.8768341673707318,source HD-EEG
274,dataset12_24R,-2.9455637865202693,0.5272519359133947,0.10086747805700305,0.7159834652370038,source HD-EEG
275,dataset12_24L,-3.36182305115138,0.6492513018503481,0.09951863053751327,0.7753478398472641,source HD-EEG
276,dataset12_25R,-3.857436127038058,0.6093624934153504,0.08795097622284063,0.7638876330309761,source HD-EEG
277,dataset12_25L,-2.7528736721238296,0.774225197971562,0.07192410464031881,0.859404285312832,source HD-EEG
278,dataset12_26R,-3.4488142980825516,0.5613198489154845,0.08720076112835914,0.7869818914737216,source HD-EEG
279,dataset12_26L,-2.7223022098769314,0.8392779697808003,0.08008773999035282,0.8874524808119599,source HD-EEG
280,dataset12_27R,-3.086108919087414,0.5857826297813913,0.09678152556763596,0.7784827211519467,source HD-EEG
281,dataset12_27L,-3.4062681220976314,0.5795727053664885,0.08581298716691475,0.8087267952799441,source HD-EEG
282,dataset12_28R,-2.135559561103594,1.164783006297556,0.06639365766660858,0.9549553388770553,source HD-EEG
283,dataset12_28L,-2.2313851246834933,1.2408298992112723,0.06367778974740634,0.9616063127399928,source HD-EEG
284,dataset12_29R,-3.835060475485779,0.3694473004959623,0.07908205076802483,0.5705808819705794,source HD-EEG
285,dataset12_29L,-3.0306025316338356,0.9184159842432724,0.05017578500874905,0.9459528428440238,source HD-EEG
286,dataset12_30R,-3.242731640942922,0.3692455179846457,0.08101445510931339,0.5516029406587178,source HD-EEG
287,dataset12_30L,-2.9550884724559805,0.4821118330617725,0.12031590744901312,0.6014413413781375,source HD-EEG
288,dataset12_31R,-3.1166728752561283,0.4897589769322278,0.09710586230408975,0.6433403695426803,source HD-EEG
289,dataset12_31L,-3.1303938410211147,0.49874975536079263,0.10451211511862064,0.6723474638347292,source HD-EEG
290,dataset12_32R,-3.5850704906362503,0.2770691996688406,0.09592005843771745,0.3456777872033344,source HD-EEG
291,dataset12_32L,-3.268055024348184,0.5598314152470384,0.0778238195910637,0.7357944956817497,source HD-EEG
292,dataset12_33R,-2.833182810634064,0.3875509418048498,0.11081301974106074,0.6168761761606694,source HD-EEG
293,dataset12_33L,-3.097603835656183,0.48870228457720677,0.12831510860264414,0.5504175162606392,source HD-EEG
294,dataset12_34R,-3.509803371316065,0.2296190990239234,0.10755139269503557,0.254059496617724,source HD-EEG
295,dataset12_34L,-2.8899670898616643,0.66081201849653,0.08471437605083719,0.8390766459340463,source HD-EEG
296,dataset12_35R,-2.987550767890267,0.3277277048902053,0.0849496076727993,0.4807680488979638,source HD-EEG
297,dataset12_35L,-3.450424268574361,0.4512206234560975,0.11755845631838487,0.5848541937421704,source HD-EEG
298,dataset12_36R,-3.8483465794096983,0.37804157398098215,0.08580163190034763,0.5366078483092397,source HD-EEG
299,dataset12_36L,-2.9635842196009854,0.7739546920513773,0.10331491888809859,0.8108261902267869,source HD-EEG
300,dataset12_37R,-2.785753085822459,0.6078629593956544,0.0832035588933611,0.7756972615341661,source HD-EEG
301,dataset12_37L,-2.840517391379414,0.8009657659103195,0.09774070955660086,0.8375722106517063,source HD-EEG
302,dataset12_38R,-2.86349478086971,0.430317954289479,0.09096606570515112,0.7085809571092514,source HD-EEG
303,dataset12_38L,-2.6799163699692388,0.6123904618286662,0.0823693461040139,0.8026371644129506,source HD-EEG
304,dataset13_01R,-3.868133516805969,0.0174271845968631,0.08569933143796643,0.0024422912090391424,source HD-EEG
305,dataset13_01L,-3.3078535822138107,0.5384552144175807,0.05580907791900963,0.8974035799609422,source HD-EEG
306,dataset13_02R,-3.7379742151653925,-0.11399733861135475,0.06980755948801634,0.12520321565702694,source HD-EEG
307,dataset13_02L,-3.218942031994149,0.4852678286791499,0.06661652913130402,0.8227437140528789,source HD-EEG
308,dataset13_03R,-3.721361399015902,-0.1924898167911381,0.08017249505606215,0.1802737914449901,source HD-EEG
309,dataset13_03L,-3.3802263181240697,0.12217548351525936,0.07190846508022337,0.46074670175831295,source HD-EEG
310,dataset13_04R,-3.59042360917225,-0.4255007928449978,0.08983019631951418,0.5281260064097784,source HD-EEG
311,dataset13_04L,-4.455193845837558,-0.3066242771052007,0.08337185972254853,0.38145708848572296,source HD-EEG
312,dataset13_05R,-4.322945674233698,-0.23858466210391868,0.07801445625806921,0.24129233332727432,source HD-EEG
313,dataset13_05L,-4.048864875272573,-0.20241903851622634,0.07943803606031316,0.24318958800180748,source HD-EEG
314,dataset13_06R,-2.991770458265231,0.8701331172137655,0.05577164571296227,0.9521426997818256,source HD-EEG
315,dataset13_06L,-2.8768947394055924,0.9452694400640823,0.0635559764243953,0.9747155809695794,source HD-EEG
316,dataset13_07R,-3.3765514313242795,0.5367347195984911,0.07623191980517666,0.8095956038499112,source HD-EEG
317,dataset13_07L,-2.897116320386272,0.8768071402230291,0.04917026679734663,0.970510032278429,source HD-EEG
318,dataset13_08R,-3.1370303147269234,0.7931876691201963,0.050363660510335306,0.9601974715251982,source HD-EEG
319,dataset13_08L,-3.094384638764107,1.0273664079705946,0.06831814184538293,0.974507214751635,source HD-EEG
320,dataset13_09R,-2.991634693353199,0.998799015227551,0.08119537358796149,0.9431980449762942,source HD-EEG
321,dataset13_09L,-3.187251561150966,0.8934077921470421,0.09867259602658268,0.9253452223940256,source HD-EEG
322,dataset13_10R,-3.1006024316995617,0.8928149567468691,0.08316212676178392,0.9228778956565616,source HD-EEG
323,dataset13_10L,-2.9431339289812977,1.072623289665123,0.06923865340299543,0.971450001841755,source HD-EEG
324,dataset13_11R,-3.152109774185278,0.6258115333547488,0.056377482655835254,0.8956814460377199,source HD-EEG
325,dataset13_11L,-3.1583292697958507,0.5824273703867222,0.06730787296200649,0.9045631479389087,source HD-EEG
326,dataset13_12R,-2.8050471892149584,0.6238508351956354,0.06292927545507412,0.8948335386101751,source HD-EEG
327,dataset13_12L,-2.9312418882430396,0.7870504767200879,0.06953653908132991,0.9334232414799359,source HD-EEG
328,dataset13_13R,-3.068199011753358,0.8487374864996806,0.0860111612975012,0.9272096120809278,source HD-EEG
329,dataset13_13L,-2.9966131971543812,0.7726607630322723,0.0696219771062934,0.9279361516103029,source HD-EEG
330,dataset13_14R,-2.875085639642893,1.2945858400759493,0.06387313881784033,0.9671361399310509,source HD-EEG
331,dataset13_14L,-3.0796441363531213,1.042130094288307,0.09822978320812505,0.9388133540989595,source HD-EEG
332,dataset13_15R,-2.1234707130011454,0.9418627145639121,0.07806137216260123,0.9386549852693674,source HD-EEG
333,dataset13_15L,-2.528535302052631,0.8832752941729166,0.06345871057651142,0.9578550406946381,source HD-EEG
334,dataset13_16R,-2.9298367772552214,0.873888300358949,0.07510660094366539,0.9393550874581958,source HD-EEG
335,dataset13_16L,-3.202939671902062,0.8607616300160381,0.0749540899357383,0.9351869703944438,source HD-EEG
336,dataset13_17R,-1.9241954238315877,1.513638372757661,0.07335260264688265,0.9707744167986092,source HD-EEG
337,dataset13_17L,-2.043280968816694,1.4877600878911652,0.07464674085553212,0.97095010952635,source HD-EEG
338,dataset13_18R,-2.0980151682103494,1.3915088540308742,0.060561466138889915,0.975362975367291,source HD-EEG
339,dataset13_18L,-2.2584528416444583,1.3782247905391831,0.062355680737639946,0.9744334886890376,source HD-EEG
340,dataset13_19R,-2.3810234300212034,0.9491735828730424,0.08148819527771807,0.9407913356780444,source HD-EEG
341,dataset13_19L,-2.7511629372459123,0.718626711342465,0.07218190306511275,0.9125132626195548,source HD-EEG
342,dataset13_20R,-3.360368218575335,0.8012071744357031,0.057830069383033186,0.9451231508155488,source HD-EEG
343,dataset13_20L,-3.613293278171392,0.9062325253607573,0.05131812929554691,0.9760522076490411,source HD-EEG
344,dataset13_21R,-3.267593359013989,0.7886272665465264,0.08034106949069432,0.9264447546709556,source HD-EEG
345,dataset13_21L,-3.050279743037972,0.7242655595975788,0.08529637127383709,0.8882622329544628,source HD-EEG
346,dataset13_22R,-2.9913893936271285,0.7698279572268094,0.07918027534549688,0.9025903562780195,source HD-EEG
347,dataset13_22L,-3.042017355859365,0.6293324071381017,0.10050995955075907,0.8324870362801524,source HD-EEG
348,dataset13_23R,-3.13071617150574,0.9380744478813766,0.058682678399964126,0.9610115992684336,source HD-EEG
349,dataset13_23L,-3.0558562687487147,0.7881710966660019,0.08994912489583297,0.9001271026473423,source HD-EEG
350,dataset13_24R,-2.982909691047906,0.9475033030800071,0.07799832722870298,0.9435073210275537,source HD-EEG
351,dataset13_24L,-3.1785928580796043,0.8795941883810465,0.0601696676152448,0.9674522255090277,source HD-EEG
352,dataset13_25R,-3.2356609428235497,0.7691141779209992,0.0618921033585019,0.9368490643635269,source HD-EEG
353,dataset13_25L,-3.4929100986314894,0.47607926021313524,0.07292550093127013,0.8622856709891202,source HD-EEG
354,dataset13_26R,-2.333250265422448,1.2063523588219278,0.05139733617627256,0.9738188659698153,source HD-EEG
355,dataset13_26L,-2.373656390215838,1.2170692350987007,0.05912638127188433,0.9714061220490496,source HD-EEG
356,dataset13_27R,-2.5457817197930375,1.3220778311766206,0.05648291345805552,0.9788523505128182,source HD-EEG
357,dataset13_27L,-2.3700731478153965,1.3044949887195483,0.05962056787192317,0.9748769363156353,source HD-EEG
358,dataset13_28R,-2.500398331960332,0.9656480200375159,0.04800162723054303,0.9623104612350986,source HD-EEG
359,dataset13_28L,-2.794933904951381,0.8714558141047959,0.05344466694358486,0.9585980753647021,source HD-EEG
360,dataset13_29R,-3.3294356697663097,0.7830464421685814,0.08131180479884441,0.9147418429152875,source HD-EEG
361,dataset13_29L,-3.1596613136224385,0.7815344812605222,0.068977678541931,0.9593709720467781,source HD-EEG
362,dataset13_30R,-3.2588812253778876,0.9213007652726312,0.0939318006235402,0.8958696621607335,source HD-EEG
363,dataset13_30L,-3.172257479626407,0.533310749204107,0.11473125126695129,0.8020728818011283,source HD-EEG
364,dataset13_31R,-3.270705078555926,0.7210296921293846,0.07873577636360689,0.8851826423075697,source HD-EEG
365,dataset13_31L,-3.255926952518574,0.5199022661456862,0.11768274232686696,0.7531880241555358,source HD-EEG
366,dataset13_32R,-3.114867970793505,0.7136396892852911,0.05548339122541101,0.9141264717253388,source HD-EEG
367,dataset13_32L,-3.004381754500913,0.6734318863715677,0.07804389696587617,0.8833492485754395,source HD-EEG
368,dataset13_33R,-2.547847642417265,0.8069870915326756,0.09376872135535348,0.8964564020435828,source HD-EEG
369,dataset13_33L,-2.879689181880294,0.8521421539646571,0.06299310579555167,0.9476963930098123,source HD-EEG
370,dataset13_34R,-3.0773906395333306,0.9331964708034277,0.05687650887688492,0.9549071622368497,source HD-EEG
371,dataset13_34L,-2.7443604339060466,1.0945477651405195,0.06426820840674839,0.9776388392851203,source HD-EEG
372,dataset13_35R,-3.230489493844572,0.6157000582999803,0.07061773026088752,0.8821423335210596,source HD-EEG
373,dataset13_35L,-2.6641197997667416,0.8912607996103507,0.08292894397119105,0.9532961843356557,source HD-EEG
374,dataset13_36R,-3.0588830118373393,0.512000167868887,0.06870462365344723,0.8298599336690978,source HD-EEG
375,dataset13_36L,-2.535783875221131,0.7932259542540192,0.04894174543635559,0.9475906846681904,source HD-EEG
376,dataset13_37R,-2.5947123741102556,0.8984745145667488,0.0878057177649616,0.9201645867382171,source HD-EEG
377,dataset13_37L,-2.2381210440694512,0.842777522972587,0.051554605684739734,0.9530375632109528,source HD-EEG
378,dataset13_38R,-2.225994335366193,0.8871120373657712,0.08546107359934423,0.9213781822214643,source HD-EEG
379,dataset13_38L,-2.382540164889757,0.8637146057401587,0.056146508188547696,0.9551315303137107,source HD-EEG
380,dataset14_01R,-3.1191703156510004,0.9765540364570733,0.053696736882191266,0.9658041784471217,source HD-EEG
381,dataset14_01L,-3.125916211343259,0.8485800550131155,0.04175793796216201,0.9522201778861578,source HD-EEG
382,dataset14_02R,-3.158178893708063,0.8364561944327573,0.05496417353709377,0.9462194496033018,source HD-EEG
383,dataset14_02L,-3.100230229152436,0.5155084329694501,0.12836486118831744,0.6725986283045597,source HD-EEG
384,dataset14_03R,-3.0561223517203904,0.9828628179226313,0.054098552253155206,0.9695151885862902,source HD-EEG
385,dataset14_03L,-3.3593875914533315,0.9541675190464859,0.03457445203742316,0.9850426128263183,source HD-EEG
386,dataset14_04R,-3.4175468557459263,0.9368305162420159,0.05489725653783879,0.9714085704117763,source HD-EEG
387,dataset14_04L,-3.5382387728508617,0.9630574547035832,0.045878292016409195,0.9796654352675344,source HD-EEG
388,dataset14_05R,-3.6697828353886126,0.9950019160655853,0.0635036181701649,0.9633201212306116,source HD-EEG
389,dataset14_05L,-3.6545513087100616,0.9261849704954885,0.04527347417076728,0.9709330799718323,source HD-EEG
390,dataset14_06R,-3.6993345980834498,0.5448012189216827,0.08446565759108891,0.9058480212135326,source HD-EEG
391,dataset14_06L,-3.6340795291719927,0.7790655179550717,0.05299875531194824,0.9371401506771895,source HD-EEG
392,dataset14_07R,-3.4913426830567444,1.0030019646608856,0.04730107449235235,0.9662298042614678,source HD-EEG
393,dataset14_07L,-3.1070518030679497,1.0013845383410143,0.04250626096518006,0.9708240618684579,source HD-EEG
394,dataset14_08R,-3.6341077765899894,0.5771671438812795,0.04652103662884773,0.9273882340631663,source HD-EEG
395,dataset14_08L,-3.691370326114568,0.9236621348623367,0.03685446138641548,0.960216623246844,source HD-EEG
396,dataset14_09R,-3.3440362885397668,0.8374014520521095,0.04316626581510004,0.9535058221139417,source HD-EEG
397,dataset14_09L,-3.1365317322326214,0.9225351704906359,0.03802383109158882,0.9529852680179385,source HD-EEG
398,dataset14_10R,-3.0566947336075376,0.9596822783897415,0.03666814123794676,0.9709004000280009,source HD-EEG
399,dataset14_10L,-3.3799338114903725,0.7420445380025729,0.04426905846814681,0.9357705948889792,source HD-EEG
400,dataset14_11R,-3.103027905423765,1.044155262131359,0.05334467646329225,0.9673531303821501,source HD-EEG
401,dataset14_11L,-3.7207860170026437,1.0212079209138412,0.03670106880549031,0.985321977948943,source HD-EEG
402,dataset14_12R,-3.184593494310739,1.1250549185144525,0.04767686585775497,0.9792737733447804,source HD-EEG
403,dataset14_12L,-3.2931430447957357,1.085759782866474,0.04872998214368735,0.9836575860083963,source HD-EEG
404,dataset14_13R,-3.122382474218879,0.5687675657364772,0.0751789521718893,0.850932482395466,source HD-EEG
405,dataset14_13L,-3.377025665923203,0.7097259932573885,0.07343583247341724,0.897951475014568,source HD-EEG
406,dataset14_14R,-3.4726564465015954,0.491143166759911,0.06791681735302675,0.8451452689253212,source HD-EEG
407,dataset14_14L,-3.1770256336129252,0.8974832632154075,0.07385755111291131,0.9431302880136844,source HD-EEG
408,dataset14_15R,-3.43335500290733,0.513878986219692,0.07500298790874232,0.8352157036320021,source HD-EEG
409,dataset14_15L,-3.1058107204374705,0.7719391986557183,0.061109336944557356,0.9523404938740246,source HD-EEG
410,dataset14_16R,-3.493594058066518,0.6446532489025887,0.07988009187701077,0.908275352247586,source HD-EEG
411,dataset14_16L,-3.788620320156535,0.7721552357275244,0.0757888344896301,0.9367509764071321,source HD-EEG
412,dataset14_17R,-3.1741923059983344,1.0940721662228428,0.035707866730398385,0.9776435421559622,source HD-EEG
413,dataset14_17L,-3.2323938328159736,1.1219423569497968,0.043984747812897615,0.970343318968876,source HD-EEG
414,dataset14_18R,-3.2461359131867757,0.9957244465190951,0.030636864545384338,0.9852147194890787,source HD-EEG
415,dataset14_18L,-3.32159154150883,1.0541156526463618,0.040936329041143325,0.9746844978326856,source HD-EEG
416,dataset14_19R,-3.3157205323011074,0.5602834900790602,0.07737487245929237,0.8772506490317836,source HD-EEG
417,dataset14_19L,-3.560487215821798,0.5649723677089324,0.07287399467149688,0.9173472001682565,source HD-EEG
418,dataset14_20R,-3.663223563915792,0.36265437223917085,0.057138548120277875,0.836260752824623,source HD-EEG
419,dataset14_20L,-3.326128153426294,0.7406512109226557,0.08015215908193511,0.8887609539623189,source HD-EEG
420,dataset14_21R,-3.0848668262531107,0.6955408050329026,0.07762808160585283,0.8686315754903763,source HD-EEG
421,dataset14_21L,-3.5143784915373697,0.7174273057625967,0.06992204179656734,0.8972714008659065,source HD-EEG
422,dataset14_22R,-2.547041907092877,0.7565265772296386,0.07283400712937284,0.8999669789395477,source HD-EEG
423,dataset14_22L,-3.221671904043318,0.671912194641403,0.07747782929793734,0.8529168588163736,source HD-EEG
424,dataset14_23R,-2.488398026820422,0.7692718360228719,0.07622341778594943,0.8946460892683226,source HD-EEG
425,dataset14_23L,-3.089301427775305,0.7738595960995559,0.046006970607945806,0.9322998997435205,source HD-EEG
426,dataset14_24R,-3.3967747918262097,0.5223801028325576,0.07325528041155394,0.8410746499128633,source HD-EEG
427,dataset14_24L,-3.3267410567345523,0.7505969553583555,0.06275014492876084,0.9400063611760563,source HD-EEG
428,dataset14_25R,-3.0274303332664156,0.688726180472781,0.06715653307114215,0.8798276265322603,source HD-EEG
429,dataset14_25L,-3.665578601631377,0.717796046128768,0.05117055529479833,0.9437194266304789,source HD-EEG
430,dataset14_26R,-3.2720462369763057,0.8213769726615243,0.04972072173677002,0.9321409628361147,source HD-EEG
431,dataset14_26L,-3.4407961424397855,1.0054174004655725,0.0587819721921175,0.949731362287931,source HD-EEG
432,dataset14_27R,-3.8360035552854113,0.9302354836575158,0.05543479598948297,0.940072150549936,source HD-EEG
433,dataset14_27L,-3.1729181560075754,0.8925789663016686,0.03951034905335335,0.9720540381317466,source HD-EEG
434,dataset14_28R,-3.309038263189497,1.0048960092312271,0.03770631048461677,0.9661786846182728,source HD-EEG
435,dataset14_28L,-3.665052352286986,0.9539645094467358,0.045635408586846185,0.9719883781422692,source HD-EEG
436,dataset14_29R,-3.3901456439409943,0.5458320650092363,0.0923937318250211,0.8939138905564027,source HD-EEG
437,dataset14_29L,-4.025247384973264,0.5749862337750877,0.07165848711304965,0.8497420962749548,source HD-EEG
438,dataset14_30R,-2.9115090780644737,0.5554080756382407,0.06571806111764943,0.8439918758558259,source HD-EEG
439,dataset14_30L,-2.830857315567113,0.8720520933417947,0.06915104604261431,0.9193985114037838,source HD-EEG
440,dataset14_31R,-3.0389610961480953,0.6245573369153417,0.06032609919965555,0.8842928753993597,source HD-EEG
441,dataset14_31L,-3.066678894705257,0.6032484605798806,0.13324408882173827,0.683270055859449,source HD-EEG
442,dataset14_32R,-3.303864652230969,0.8155265031605315,0.07190853705489307,0.927204965947065,source HD-EEG
443,dataset14_32L,-2.9488321854775195,0.49362455272025896,0.16556966526949413,0.4931734578183386,source HD-EEG
444,dataset14_33R,-2.835623927019293,0.8005313285942706,0.054729700452179494,0.9472624234294642,source HD-EEG
445,dataset14_33L,-2.760195908215401,0.8758900738169925,0.05944733360290138,0.9465101363199755,source HD-EEG
446,dataset14_34R,-3.2972970316872163,0.3830336043939432,0.04921272605446905,0.8980470754551114,source HD-EEG
447,dataset14_34L,-3.2515577970224543,1.0449532920128755,0.0511909056663581,0.969227439508431,source HD-EEG
448,dataset14_35R,-3.474389782454575,0.5453356559422999,0.06439382097982478,0.8494023026331211,source HD-EEG
449,dataset14_35L,-3.2060130124087287,0.8957480689345019,0.0556101497772036,0.9458289366131397,source HD-EEG
450,dataset14_36R,-3.2553271086531392,0.8742286220005225,0.0637201538944546,0.9485594800914997,source HD-EEG
451,dataset14_36L,-3.2258894445559254,0.8466392788446158,0.08218780393471435,0.9208086323089792,source HD-EEG
452,dataset14_37R,-2.9344448281746778,0.918421440609329,0.06464029840634541,0.9595615365777798,source HD-EEG
453,dataset14_37L,-2.843348258780838,1.0229407616654769,0.03382758012538086,0.9764501762723498,source HD-EEG
454,dataset14_38R,-2.9146539060741348,0.9236945549617647,0.054122459724095746,0.9667932930549884,source HD-EEG
455,dataset14_38L,-3.1597837567903166,0.9152783123786908,0.049831125032414554,0.9696431081520431,source HD-EEG
456,dataset15_01R,-3.157429003232753,0.6260111351108533,0.056946844860012474,0.8999615916520772,source HD-EEG
457,dataset15_01L,-3.045613470727461,1.028274076822838,0.0673022886859926,0.9577447516972291,source HD-EEG
458,dataset15_02R,-3.275742921059726,0.469863425183905,0.06367302193876091,0.7632909573926634,source HD-EEG
459,dataset15_02L,-3.202017306676259,0.8417440861582857,0.06745986222639778,0.9505287935914338,source HD-EEG
460,dataset15_03R,-3.3431162169494892,0.5781948774018906,0.0542440550300726,0.8883006812461366,source HD-EEG
461,dataset15_03L,-2.53739849042994,1.0297916494483466,0.061087931249464045,0.9627560298262847,source HD-EEG
462,dataset15_04R,-3.3834150653554356,0.4652107961628985,0.06425662629071899,0.8290136969705261,source HD-EEG
463,dataset15_04L,-3.0835588993609693,0.599127372387151,0.0636316341302619,0.881118042748656,source HD-EEG
464,dataset15_05R,-3.3371440493551283,0.5069960038710788,0.06427699271498788,0.8732014086384193,source HD-EEG
465,dataset15_05L,-3.4339782068613167,0.7894194226632483,0.060723100779697184,0.933766616406213,source HD-EEG
466,dataset15_06R,-2.9120807807701445,1.0789322857421448,0.04304665350938127,0.9894253722629682,source HD-EEG
467,dataset15_06L,-2.789981891127623,1.1510226511157404,0.07116128203801622,0.9683458524612183,source HD-EEG
468,dataset15_07R,-2.673047086941128,1.1318381924302592,0.04351527853926795,0.9815672978666548,source HD-EEG
469,dataset15_07L,-2.6809997854979555,1.1830047335702116,0.06394531296652417,0.9732945200851848,source HD-EEG
470,dataset15_08R,-3.357572413860509,1.0111865400643951,0.034546350852373585,0.9912708121742662,source HD-EEG
471,dataset15_08L,-3.0134599102455963,1.1371658298480019,0.0757945265940404,0.964974513154291,source HD-EEG
472,dataset15_09R,-2.667020725919676,1.137136035626664,0.04056253540466274,0.9888756467666746,source HD-EEG
473,dataset15_09L,-3.0169026774960463,0.9862699766417532,0.054973873121580495,0.9699689305920792,source HD-EEG
474,dataset15_10R,-2.468028210346544,1.136527795801796,0.04777129778257846,0.9773133000798636,source HD-EEG
475,dataset15_10L,-2.9119482855554186,1.1008692574277674,0.06487343464661265,0.9613177088865914,source HD-EEG
476,dataset15_11R,-2.6229988264077435,1.1626637343188024,0.04928000503715627,0.9760453659577301,source HD-EEG
477,dataset15_11L,-2.660213256400098,1.2312753856291507,0.06456573470523404,0.9715977073103024,source HD-EEG
478,dataset15_12R,-2.4428888961171396,1.3188724587017033,0.05785858928221045,0.9790170401582541,source HD-EEG
479,dataset15_12L,-2.534357547852243,1.3333278177314232,0.06968133251684726,0.9712275815252858,source HD-EEG
480,dataset15_13R,-2.3899775586177863,1.14195120719047,0.05209460223789115,0.9686252045012191,source HD-EEG
481,dataset15_13L,-2.1179567404962354,1.0678826787967395,0.0499820439924132,0.9802738362068868,source HD-EEG
482,dataset15_14R,-2.4732591996304327,1.1566444051356986,0.05417270971435209,0.9709399799746566,source HD-EEG
483,dataset15_14L,-2.4089037293811937,1.1957667341891947,0.05116923641307273,0.9837883406237292,source HD-EEG
484,dataset15_15R,-2.2595547356967858,0.937558179955059,0.06493800205645625,0.9519827658759171,source HD-EEG
485,dataset15_15L,-2.0181190246581022,0.9810532944208613,0.05602708455739665,0.9639894701015846,source HD-EEG
486,dataset15_16R,-2.377957647413708,1.2259241645425478,0.043982534995882776,0.9796175341352769,source HD-EEG
487,dataset15_16L,-2.3551633590486416,1.412711500141338,0.04692683849302812,0.9809445515064443,source HD-EEG
488,dataset15_17R,-1.7788737667557772,1.6142511087494609,0.0847812569137433,0.9730189152216238,source HD-EEG
489,dataset15_17L,-2.0373381538513833,1.6096582468598672,0.08693329226250365,0.9714620083272703,source HD-EEG
490,dataset15_18R,-1.5547198071772832,1.5364228279165568,0.062409914883119366,0.98389730684132,source HD-EEG
491,dataset15_18L,-1.7411985123302076,1.5448666212541675,0.06438218577328123,0.981884670093785,source HD-EEG
492,dataset15_19R,-1.736205975133511,1.0400302598718976,0.05967900724715239,0.9678623240097727,source HD-EEG
493,dataset15_19L,-1.9028126705121247,1.0826700768037953,0.05672237219823785,0.9677007365842436,source HD-EEG
494,dataset15_20R,-3.234775721200496,0.9410453511157502,0.05381136944578763,0.964615639900851,source HD-EEG
495,dataset15_20L,-3.025504135089763,0.8949883282836253,0.054126739260697256,0.9713489213808848,source HD-EEG
496,dataset15_21R,-3.2318402546443736,0.9945957947238585,0.05530765720661264,0.9693285567908302,source HD-EEG
497,dataset15_21L,-2.1591157419630997,0.8690973986020182,0.04422957011663317,0.98032465140616,source HD-EEG
498,dataset15_22R,-3.742163875177008,0.6959872343906313,0.06431170017667166,0.9351646489377115,source HD-EEG
499,dataset15_22L,-2.57060476244418,0.86303639558896,0.06186416894980485,0.9571512966963769,source HD-EEG
500,dataset15_23R,-2.545755471696944,0.8761786439438766,0.09269353565908262,0.8909519805894255,source HD-EEG
501,dataset15_23L,-2.5605729653856675,0.839963661547467,0.040559131265440564,0.9784867677668486,source HD-EEG
502,dataset15_24R,-2.945768548039715,0.9791591682770227,0.05908792855859322,0.9580568624562511,source HD-EEG
503,dataset15_24L,-2.2410536400591385,0.9818942705073815,0.043704195615247424,0.9812940226690124,source HD-EEG
504,dataset15_25R,-3.3583093356326095,0.9736063480465906,0.0546675756442072,0.9578207773421542,source HD-EEG
505,dataset15_25L,-2.5691886967944515,1.167011769087906,0.06413134001138782,0.9809333558197417,source HD-EEG
506,dataset15_26R,-2.1118259454266024,1.3052514206355281,0.040641502170604894,0.9881543846130239,source HD-EEG
507,dataset15_26L,-1.6895995255010836,1.492302473654757,0.05424532185027171,0.9822176321553899,source HD-EEG
508,dataset15_27R,-2.2309354889744313,1.38263571940218,0.05686871580491559,0.978017697521474,source HD-EEG
509,dataset15_27L,-2.231896298705443,1.2964653907435646,0.053849106241862024,0.9772794483473698,source HD-EEG
510,dataset15_28R,-1.8258208361377546,1.520047324275594,0.0556996430105723,0.9876886751567144,source HD-EEG
